date.time,date,site,plot,common.name,scientific.name,family,assessment.method,season,SamplingDay,sampling.trip
2021-04-26T00:52:37Z,2021-04-26,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,149,NA
2021-07-08T06:05:49Z,2021-07-08,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,winter,130,Wambiana.fall.2021
2021-11-04T22:40:55Z,2021-11-04,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,160,NA
2021-11-17T16:38:55Z,2021-11-17,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,173,NA
2021-11-19T10:07:46Z,2021-11-19,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,175,NA
2021-11-26T19:17:22Z,2021-11-26,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,182,NA
2021-11-29T17:22:16Z,2021-11-29,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,185,NA
2021-12-01T12:39:28Z,2021-12-01,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,182,NA
2021-12-09T18:37:04Z,2021-12-09,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,190,NA
2021-12-27T20:37:13Z,2021-12-27,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,208,NA
2021-12-29T17:43:37Z,2021-12-29,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,210,NA
2021-12-30T04:24:55Z,2021-12-30,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,211,NA
2022-01-05T13:21:04Z,2022-01-05,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,217,NA
2022-01-09T13:52:01Z,2022-01-09,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,221,NA
2022-01-25T18:13:01Z,2022-01-25,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,237,NA
2022-01-26T02:27:25Z,2022-01-26,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,238,NA
2022-01-27T04:29:10Z,2022-01-27,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,239,NA
2022-04-23T15:16:28Z,2022-04-23,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,238,NA
2022-05-10T23:32:43Z,2022-05-10,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,255,NA
2022-05-11T03:55:13Z,2022-05-11,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,256,NA
2022-05-12T21:51:31Z,2022-05-12,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,257,NA
2022-05-13T20:49:49Z,2022-05-13,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,258,NA
2022-09-29T04:44:28Z,2022-09-29,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,215,Wambiana.spring.2022
2022-09-30T04:11:10Z,2022-09-30,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,216,Wambiana.spring.2022
2022-10-01T03:48:34Z,2022-10-01,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,217,Wambiana.spring.2022
2022-10-21T08:12:37Z,2022-10-21,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,237,NA
2022-11-28T23:57:22Z,2022-11-28,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,275,NA
2022-11-29T00:01:01Z,2022-11-29,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,276,NA
2022-11-30T02:54:46Z,2022-11-30,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,277,NA
2022-12-17T16:29:07Z,2022-12-17,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,288,NA
2022-12-22T10:21:46Z,2022-12-22,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,293,NA
2022-12-23T14:33:04Z,2022-12-23,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,294,NA
2022-12-24T07:48:25Z,2022-12-24,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,295,NA
2022-12-25T04:35:10Z,2022-12-25,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,296,NA
2023-01-05T23:00:16Z,2023-01-05,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,307,NA
2023-01-13T22:48:04Z,2023-01-13,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,315,NA
2023-01-14T23:55:31Z,2023-01-14,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,316,NA
2023-01-15T02:43:28Z,2023-01-15,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,317,NA
2023-01-16T04:05:19Z,2023-01-16,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,318,NA
2023-01-17T21:42:49Z,2023-01-17,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,319,NA
2023-01-31T08:23:22Z,2023-01-31,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,333,NA
2023-02-01T13:20:19Z,2023-02-01,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,334,NA
2023-02-03T20:02:52Z,2023-02-03,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,336,NA
2023-02-04T03:11:13Z,2023-02-04,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,337,NA
2023-02-08T16:13:49Z,2023-02-08,Wambiana,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,341,NA
2023-02-18T20:40:07Z,2023-02-18,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,351,NA
2023-03-04T23:26:49Z,2023-03-04,Wambiana,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,280,NA
2023-03-30T10:44:07Z,2023-03-30,Wambiana,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,306,NA
2021-07-02T06:02:25Z,2021-07-02,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,winter,124,NA
2022-01-07T05:04:19Z,2022-01-07,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,219,NA
2022-07-17T03:41:40Z,2022-07-17,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,winter,231,NA
2022-10-22T04:35:19Z,2022-10-22,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,238,NA
2020-01-22T16:19:01Z,2020-01-22,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,53,NA
2020-01-25T23:53:13Z,2020-01-25,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,56,NA
2020-01-26T00:14:16Z,2020-01-26,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,57,NA
2020-01-27T19:15:01Z,2020-01-27,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,58,NA
2020-02-08T05:06:58Z,2020-02-08,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,70,NA
2020-02-23T05:35:49Z,2020-02-23,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,85,NA
2020-02-25T05:29:07Z,2020-02-25,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,87,NA
2020-02-26T05:14:49Z,2020-02-26,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,88,NA
2020-02-27T12:50:55Z,2020-02-27,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,89,NA
2020-02-28T08:28:31Z,2020-02-28,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,90,NA
2020-03-01T05:29:40Z,2020-03-01,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,1,NA
2020-03-02T05:18:10Z,2020-03-02,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,2,NA
2020-03-05T20:50:58Z,2020-03-05,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,5,NA
2020-03-06T03:27:43Z,2020-03-06,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,6,NA
2020-03-11T05:37:22Z,2020-03-11,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,11,NA
2020-03-16T03:42:52Z,2020-03-16,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,16,NA
2020-11-20T03:47:04Z,2020-11-20,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,85,NA
2020-12-10T09:06:04Z,2020-12-10,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,101,NA
2020-12-11T11:46:10Z,2020-12-11,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,102,NA
2020-12-15T13:16:04Z,2020-12-15,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,106,NA
2020-12-17T06:29:31Z,2020-12-17,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,108,NA
2020-12-25T23:50:22Z,2020-12-25,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,116,NA
2020-12-26T04:47:01Z,2020-12-26,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,117,NA
2020-12-28T19:06:31Z,2020-12-28,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,119,NA
2020-12-29T19:45:07Z,2020-12-29,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,120,NA
2020-12-30T18:54:43Z,2020-12-30,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,121,NA
2020-12-31T19:25:52Z,2020-12-31,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,122,NA
2021-01-01T19:38:46Z,2021-01-01,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,123,NA
2021-01-05T06:56:10Z,2021-01-05,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,127,NA
2021-01-09T00:53:13Z,2021-01-09,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,131,NA
2021-01-11T04:42:52Z,2021-01-11,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,133,NA
2021-01-12T17:32:43Z,2021-01-12,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,134,NA
2021-01-22T04:32:40Z,2021-01-22,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,144,NA
2021-01-26T04:35:52Z,2021-01-26,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,148,NA
2021-01-28T13:02:13Z,2021-01-28,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,150,NA
2021-01-30T08:01:34Z,2021-01-30,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,152,NA
2021-01-31T02:55:10Z,2021-01-31,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,153,NA
2021-02-03T08:56:04Z,2021-02-03,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,156,NA
2021-02-04T05:06:31Z,2021-02-04,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,157,NA
2021-02-05T07:44:19Z,2021-02-05,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,158,NA
2021-02-07T08:49:40Z,2021-02-07,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,160,NA
2021-02-08T05:05:22Z,2021-02-08,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,161,NA
2021-02-09T13:49:16Z,2021-02-09,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,162,NA
2021-02-10T05:07:34Z,2021-02-10,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,163,NA
2021-02-11T16:45:55Z,2021-02-11,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,164,NA
2021-02-12T05:04:40Z,2021-02-12,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,165,NA
2021-02-13T09:03:46Z,2021-02-13,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,166,NA
2021-02-14T06:48:49Z,2021-02-14,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,167,NA
2021-02-15T07:37:40Z,2021-02-15,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,168,NA
2021-02-16T20:34:34Z,2021-02-16,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,169,NA
2021-02-18T04:48:25Z,2021-02-18,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,171,NA
2021-02-19T05:10:49Z,2021-02-19,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,172,NA
2021-02-20T19:16:40Z,2021-02-20,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,173,NA
2021-02-21T04:50:49Z,2021-02-21,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,174,NA
2021-02-22T04:53:04Z,2021-02-22,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,175,NA
2021-02-23T08:05:28Z,2021-02-23,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,176,NA
2021-02-27T04:27:55Z,2021-02-27,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,180,NA
2021-02-28T04:46:13Z,2021-02-28,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,181,NA
2021-03-13T05:16:46Z,2021-03-13,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,105,NA
2021-03-16T04:22:10Z,2021-03-16,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,108,NA
2021-03-20T09:16:13Z,2021-03-20,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,112,NA
2021-03-22T08:49:37Z,2021-03-22,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,114,NA
2021-03-23T09:47:10Z,2021-03-23,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,115,NA
2021-04-05T03:47:43Z,2021-04-05,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,128,NA
2021-04-14T02:14:37Z,2021-04-14,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,137,NA
2021-04-22T06:00:46Z,2021-04-22,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,145,NA
2021-04-25T23:53:37Z,2021-04-25,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,148,NA
2021-04-26T00:11:28Z,2021-04-26,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,149,NA
2021-10-26T02:09:49Z,2021-10-26,Wambiana,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,151,NA
2021-11-09T11:48:28Z,2021-11-09,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,165,NA
2021-11-11T04:50:13Z,2021-11-11,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,167,Wambiana.spring.2021
2021-11-17T21:06:10Z,2021-11-17,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,173,NA
2021-11-18T09:04:10Z,2021-11-18,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,174,NA
2021-11-19T10:53:16Z,2021-11-19,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,175,NA
2021-11-25T11:25:10Z,2021-11-25,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,181,NA
2021-11-26T19:17:22Z,2021-11-26,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,182,NA
2021-11-29T18:27:34Z,2021-11-29,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,185,NA
2021-11-30T09:36:37Z,2021-11-30,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,186,NA
2021-12-01T04:43:10Z,2021-12-01,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,182,NA
2021-12-09T18:37:04Z,2021-12-09,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,190,NA
2021-12-11T03:26:10Z,2021-12-11,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,192,NA
2021-12-26T04:43:49Z,2021-12-26,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,207,NA
2021-12-27T20:53:40Z,2021-12-27,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,208,NA
2021-12-28T19:26:58Z,2021-12-28,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,209,NA
2021-12-29T23:28:13Z,2021-12-29,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,210,NA
2021-12-30T00:37:34Z,2021-12-30,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,211,NA
2021-12-31T04:55:13Z,2021-12-31,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,212,NA
2022-01-03T04:53:40Z,2022-01-03,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,215,NA
2022-01-04T04:47:37Z,2022-01-04,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,216,NA
2022-01-05T13:21:04Z,2022-01-05,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,217,NA
2022-01-08T08:05:37Z,2022-01-08,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,220,NA
2022-01-09T13:52:01Z,2022-01-09,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,221,NA
2022-01-10T04:51:04Z,2022-01-10,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,222,NA
2022-01-11T04:50:07Z,2022-01-11,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,223,NA
2022-01-12T04:44:10Z,2022-01-12,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,224,NA
2022-01-13T04:40:43Z,2022-01-13,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,225,NA
2022-01-14T04:47:25Z,2022-01-14,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,226,NA
2022-01-15T04:54:22Z,2022-01-15,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,227,NA
2022-01-18T05:04:49Z,2022-01-18,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,230,NA
2022-01-19T05:00:19Z,2022-01-19,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,231,NA
2022-01-23T04:11:43Z,2022-01-23,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,235,NA
2022-01-24T05:00:01Z,2022-01-24,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,236,NA
2022-01-25T04:36:16Z,2022-01-25,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,237,NA
2022-01-26T19:13:55Z,2022-01-26,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,238,NA
2022-01-27T07:02:34Z,2022-01-27,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,239,NA
2022-01-28T05:21:31Z,2022-01-28,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,240,NA
2022-01-31T09:01:19Z,2022-01-31,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,243,NA
2022-02-01T08:01:19Z,2022-02-01,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,244,NA
2022-02-02T04:59:22Z,2022-02-02,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,245,NA
2022-02-03T05:24:19Z,2022-02-03,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,246,NA
2022-02-04T02:45:22Z,2022-02-04,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,247,NA
2022-02-07T08:18:46Z,2022-02-07,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,250,NA
2022-02-09T08:02:16Z,2022-02-09,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,252,NA
2022-02-13T08:44:28Z,2022-02-13,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,256,NA
2022-02-17T05:15:16Z,2022-02-17,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,260,NA
2022-02-18T05:08:19Z,2022-02-18,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,261,NA
2022-02-23T08:26:01Z,2022-02-23,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,266,NA
2022-03-12T05:21:46Z,2022-03-12,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,196,NA
2022-05-10T20:31:01Z,2022-05-10,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,255,NA
2022-05-11T14:27:07Z,2022-05-11,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,256,NA
2022-05-12T18:37:13Z,2022-05-12,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,257,NA
2022-05-13T18:21:25Z,2022-05-13,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,258,NA
2022-08-31T23:06:46Z,2022-08-31,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,winter,276,NA
2022-09-01T00:27:04Z,2022-09-01,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,187,NA
2022-09-28T02:25:28Z,2022-09-28,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,214,NA
2022-09-29T04:44:52Z,2022-09-29,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,215,Wambiana.spring.2022
2022-09-30T04:11:16Z,2022-09-30,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,216,Wambiana.spring.2022
2022-10-01T01:10:37Z,2022-10-01,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,217,Wambiana.spring.2022
2022-10-02T04:32:40Z,2022-10-02,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,218,Wambiana.spring.2022
2022-10-03T04:02:28Z,2022-10-03,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,219,Wambiana.spring.2022
2022-10-04T10:31:58Z,2022-10-04,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,220,Wambiana.spring.2022
2022-10-05T12:33:25Z,2022-10-05,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,221,NA
